Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2023,"Ke'Bryan Hayes","PIT",3,13,12,6,5,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0.5,18577
2023,"Ramon Urias","BAL",1,3,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,18795
2023,"Andy Ibanez","DET",17,61,52,14,7,4,0,3,8,7,8,0,12,0,0,1,1,1,0,0.269230769,18819
2023,"Jose Azocar","SDP",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18821
2023,"Josh Naylor","CLE",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18839
2023,"Brandon Lowe","TBR",33,144,123,30,16,4,0,10,29,22,16,0,40,4,1,0,3,2,0,0.243902439,18882
2023,"Leody Taveras","TEX",1,3,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.333333333,18900
2023,"Yuli Gurriel","MIA",3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19198
2023,"Lourdes Gurriel Jr.","ARI",4,17,16,5,2,1,0,2,3,4,1,0,5,0,0,0,1,0,0,0.3125,19238
2023,"Cavan Biggio","TOR",3,13,10,2,2,0,0,0,3,2,3,0,1,0,0,0,0,0,0,0.2,19252
2023,"Jake Fraley","CIN",2,9,8,4,1,0,0,3,5,8,1,0,1,0,0,0,1,1,0,0.5,19260
2023,"Garrett Hampson","MIA",2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19262
2023,"Stone Garrett","WSN",1,5,5,4,1,2,0,1,2,5,0,0,1,0,0,0,0,0,0,0.8,19273
2023,"Randy Arozarena","TBR",19,87,70,21,13,4,0,4,17,10,14,1,23,2,1,0,1,2,1,0.3,19290
2023,"Nick Senzel","CIN",17,65,62,16,10,3,0,3,13,6,3,0,16,0,0,0,1,1,0,0.258064516,19293
2023,"Alex Call","WSN",5,12,9,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,19296
2023,"Bryan Reynolds","PIT",143,638,572,150,91,31,5,23,84,82,53,2,138,7,6,0,12,12,1,0.262237762,19326
2023,"Luke Raley","TBR",5,18,15,5,3,2,0,0,2,0,1,0,6,1,0,1,0,1,0,0.333333333,19354
2023,"Weston Wilson","PHI",1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,19358
2023,"Austin Hays","BAL",1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19363
2023,"Zach McKinstry","DET",13,46,43,6,4,2,0,0,4,2,1,0,10,2,0,0,0,0,2,0.139534883,19392
2023,"Yonny Hernandez","LAD",2,3,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,19432
2023,"Andruw Monasterio","MIL",4,6,5,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,19455
2023,"Tommy Edman","STL",7,29,28,8,4,3,0,1,3,1,0,0,6,0,0,1,0,1,0,0.285714285,19470
2023,"Kyle Lewis","ARI",5,21,18,4,3,1,0,0,1,0,3,0,4,0,0,0,0,0,0,0.222222222,19508
2023,"Andrew Knizner","STL",2,2,2,1,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0.5,19514
2023,"TJ Friedl","CIN",59,244,215,59,36,10,3,10,32,33,15,0,46,6,2,6,0,8,3,0.274418604,19522
2023,"Bryan De La Cruz","MIA",5,22,21,4,2,1,0,1,3,4,1,0,9,0,0,0,0,0,0,0.19047619,19600
2023,"Keibert Ruiz","WSN",1,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,19610
2023,"Vladimir Guerrero Jr.","TOR",8,39,34,7,4,2,0,1,3,2,4,1,8,1,0,0,2,1,1,0.205882352,19611
2023,"Bo Bichette","TOR",115,513,490,146,102,24,2,18,59,59,21,0,102,1,1,0,12,3,3,0.297959183,19612
2023,"Brent Rooker","OAK",10,41,35,8,4,4,0,0,5,2,6,0,12,0,0,0,1,0,0,0.228571428,19627
2023,"Mike Brosseau","MIL",1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,19683
2023,"Edward Olivares","KCR",9,41,36,8,5,0,0,3,7,5,5,0,8,0,0,0,0,0,2,0.222222222,19698
2023,"Fernando Tatis Jr.","SDP",81,366,332,79,45,20,0,14,51,46,32,0,90,1,1,0,11,19,1,0.237951807,19709
2023,"Josh Rojas","ARI",6,19,17,5,5,0,0,0,1,2,2,0,5,0,0,0,0,0,0,0.294117647,19734
2023,"Shohei Ohtani","LAA",71,317,252,85,40,15,4,26,64,49,61,18,77,2,1,0,3,14,4,0.337301587,19755
2023,"Zach Remillard","CHW",4,17,16,6,6,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0.375,19788
2023,"Joshua Palacios","PIT",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19818
2023,"Luis Rengifo","LAA",3,10,9,2,2,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0.222222222,19858
2023,"Emmanuel Rivera","ARI",17,72,69,20,17,2,0,1,9,10,2,0,11,0,1,0,3,0,0,0.289855072,19890
2023,"Pavin Smith","ARI",3,5,4,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.25,19892
2023,"Connor Wong","BOS",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19896
2023,"Gavin Sheets","CHW",2,9,7,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.142857142,19901
2023,"Jesus Sanchez","MIA",3,5,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.25,19913
2023,"Daulton Varsho","TOR",3,9,8,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0.125,19918
2023,"Blake Perkins","MIL",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19921
2023,"Luke Williams","ATL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19931
2023,"Andres Gimenez","CLE",19,79,68,18,11,5,0,2,12,7,8,0,17,2,0,1,1,6,0,0.264705882,19950
2023,"Josh Lowe","TBR",2,9,7,3,1,2,0,0,2,2,1,0,2,0,1,0,0,1,0,0.428571428,19953
2023,"Conner Capel","OAK",3,10,9,1,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0.111111111,19983
2023,"Santiago Espinal","TOR",4,7,7,2,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0.285714285,19997
2023,"Miles Mastrobuoni","CHC",2,6,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20017
2023,"Isaac Paredes","TBR",2,4,4,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0.25,20036
2023,"Luis Robert Jr.","CHW",18,81,80,20,9,6,0,5,11,13,0,0,22,0,0,0,1,0,0,0.25,20043
2023,"Alan Trejo","COL",2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20056
2023,"Juan Soto","SDP",39,178,141,32,21,7,0,4,21,18,32,1,34,1,3,1,3,1,2,0.226950354,20123
2023,"Dylan Carlson","STL",5,19,17,4,3,1,0,0,3,2,2,0,3,0,0,0,0,1,0,0.235294117,20126
2023,"Kevin Smith","OAK",1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20242
2023,"Jonathan Arauz","NYM",1,1,1,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,20275
2023,"Corey Julks","HOU",4,16,13,7,6,1,0,0,0,3,2,0,4,1,0,0,0,1,1,0.538461538,20311
2023,"Stuart Fairchild","CIN",6,12,10,3,1,1,0,1,3,2,0,0,1,1,0,1,0,0,0,0.3,20321
2023,"Alex Kirilloff","MIN",15,58,54,19,14,3,0,2,7,4,3,1,13,1,0,0,1,1,0,0.351851851,20325
2023,"Ernie Clement","TOR",4,5,4,2,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0.5,20352
2023,"Luis Garcia Jr.","WSN",58,258,239,65,49,11,2,3,29,28,14,0,31,0,4,1,6,3,3,0.271966527,20391
2023,"Royce Lewis","MIN",6,27,22,4,1,1,0,2,5,8,4,0,7,1,0,0,0,1,0,0.181818181,20437
2023,"Jazz Chisholm Jr.","MIA",1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,20454
2023,"William Contreras","MIL",93,415,368,110,70,29,0,11,60,58,42,2,89,3,1,1,15,6,1,0.298913043,20503
2023,"Nick Madrigal","CHC",2,5,5,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4,20521
2023,"Nolan Jones","COL",5,18,16,10,4,3,0,3,5,6,2,0,5,0,0,0,0,1,1,0.625,20529
2023,"Vidal Brujan","TBR",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20536
2023,"Jose Miranda","MIN",1,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,20538
2023,"Kody Clemens","PHI",2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20572
2023,"Carlos Perez","CHW",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20805
2023,"Dalton Guthrie","PHI",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21293
2023,"Lars Nootbaar","STL",6,25,21,2,1,1,0,0,2,0,3,0,8,0,0,1,0,0,0,0.095238095,21454
2023,"Nico Hoerner","CHC",75,341,298,83,65,12,2,4,49,25,29,0,45,12,1,1,7,24,4,0.278523489,21479
2023,"Luken Baker","STL",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21497
2023,"Trevor Larnach","MIN",1,4,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,21501
2023,"Nick Fortes","MIA",3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21538
2023,"Coco Montes","COL",1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21547
2023,"Matt Vierling","DET",7,33,27,5,5,0,0,0,5,0,6,0,6,0,0,0,1,0,0,0.185185185,21558
2023,"Alfonso Rivas III","PIT",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21560
2023,"Kyle Isbel","KCR",1,4,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,21614
2023,"Alec Bohm","PHI",20,91,84,23,15,5,0,3,12,12,6,0,13,0,1,0,3,1,0,0.273809523,21618
2023,"Jake McCarthy","ARI",5,13,13,5,4,1,0,0,2,2,0,0,3,0,0,0,0,0,0,0.384615384,21622
2023,"Nick Maton","DET",2,7,6,2,0,0,0,2,2,4,1,0,1,0,0,0,0,0,0,0.333333333,21635
2023,"Jeremy Pena","HOU",44,195,177,47,31,11,0,5,35,16,16,0,41,1,0,0,2,2,1,0.265536723,21636
2023,"Oswaldo Cabrera","NYY",3,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,21707
2023,"Enmanuel Valdez","BOS",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21716
2023,"Jose Fermin","STL",1,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,21746
2023,"Freddy Fermin","KCR",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21840
2023,"Will Benson","CIN",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21853
2023,"Christopher Morel","CHC",4,14,14,4,2,1,0,1,1,3,0,0,7,0,0,0,0,0,0,0.285714285,21897
2023,"Rodolfo Castro","PHI",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21987
2023,"Dane Myers","MIA",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22054
2023,"Nick Pratto","KCR",1,4,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.333333333,22117
2023,"Akil Baddoo","DET",3,9,7,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0.142857142,22168
2023,"Mark Vientos","NYM",2,9,9,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.111111111,22184
2023,"MJ Melendez","KCR",13,54,45,3,1,0,0,2,3,4,8,0,18,0,1,0,2,0,0,0.066666666,22197
2023,"Mason McCoy","TOR",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22232
2023,"Jack Suwinski","PIT",1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,22244
2023,"Bubba Thompson","TEX",3,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,22261
2023,"Nolan Gorman","STL",1,4,3,1,0,1,0,0,1,1,1,0,2,0,0,0,0,1,0,0.333333333,22263
2023,"Xavier Edwards","MIA",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22266
2023,"Samad Taylor","KCR",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22274
2023,"Jake Burger","2 Tms",6,25,23,4,3,0,0,1,3,4,2,0,10,0,0,0,0,0,0,0.173913043,22275
2023,"Buddy Kennedy","ARI",3,10,9,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,22505
2023,"Triston Casas","BOS",3,5,5,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0.2,22514
2023,"Tyler Freeman","CLE",6,21,17,3,2,0,0,1,1,1,3,0,3,0,0,1,0,1,0,0.176470588,22532
2023,"Jarred Kelenic","SEA",1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,22558
2023,"Gabriel Arias","CLE",5,14,14,2,2,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0.142857142,22563
2023,"Jordan Diaz","OAK",11,37,36,6,4,0,0,2,5,4,0,0,10,1,0,0,0,0,0,0.166666666,22650
2023,"Gabriel Moreno","ARI",1,5,4,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.25,22664
2023,"Maikel Garcia","KCR",1,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.666666666,22715
2023,"Geraldo Perdomo","ARI",7,22,19,7,5,1,0,1,5,6,2,0,4,0,0,1,0,0,0,0.368421052,22799
2023,"Oswald Peraza","NYY",1,4,4,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.25,22823
2023,"Tucupita Marcano","PIT",3,13,12,2,2,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0.166666666,22871
2023,"Lenyn Sosa","CHW",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22896
2023,"Ryan Noda","OAK",56,242,194,42,24,11,1,6,28,25,42,0,83,4,2,0,1,1,0,0.216494845,23312
2023,"Jose Caballero","SEA",2,3,2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.5,23401
2023,"Davis Schneider","TOR",6,25,19,6,1,3,1,1,7,5,5,0,5,1,0,0,1,1,0,0.315789473,23565
2023,"Wander Franco","TBR",98,440,395,117,74,20,6,17,62,52,39,3,58,2,4,0,17,30,10,0.296202531,23667
2023,"Brayan Rocchio","CLE",1,5,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,23690
2023,"Julio Rodriguez","SEA",88,404,365,96,62,17,1,16,52,51,29,5,95,8,2,0,8,19,4,0.263013698,23697
2023,"Ronny Mauricio","NYM",11,50,46,10,7,2,0,1,7,3,4,0,16,0,0,0,1,1,0,0.217391304,23698
2023,"Ezequiel Duran","TEX",3,14,13,2,2,0,0,0,1,0,1,0,5,0,0,0,1,0,0,0.153846153,23733
2023,"Wilyer Abreu","BOS",2,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,23772
2023,"Alek Thomas","ARI",2,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23792
2023,"Ji Hwan Bae","PIT",1,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,23818
2023,"Osleivis Basabe","TBR",1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,23985
2023,"Curtis Mead","TBR",2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,23986
2023,"Ezequiel Tovar","COL",61,272,256,63,41,13,2,7,37,31,11,0,67,1,2,2,6,8,2,0.24609375,24064
2023,"Ceddanne Rafaela","BOS",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24262
2023,"Jonathan Ornelas","TEX",3,3,2,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.5,24597
2023,"Ryan Jeffers","MIN",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24618
2023,"Owen Miller","MIL",12,45,40,12,9,3,0,0,6,9,2,0,8,2,1,0,0,3,0,0.3,24655
2023,"Brendan Donovan","STL",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24679
2023,"Jonah Bride","OAK",2,4,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,24703
2023,"James Outman","LAD",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24770
2023,"David Fry","CLE",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24934
2023,"Nate Eaton","KCR",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25055
2023,"Michael Stefanic","LAA",2,3,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,25353
2023,"Peyton Burdick","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25459
2023,"Cade Marlowe","SEA",1,1,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,25505
2023,"Bobby Witt Jr.","KCR",99,433,396,120,74,19,8,19,60,65,26,1,64,3,7,1,9,33,10,0.303030303,25764
2023,"Blake Sabol","SFG",2,10,10,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,25805
2023,"Jared Triolo","PIT",1,4,3,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,25807
2023,"Grae Kessinger","HOU",3,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,25813
2023,"Andre Lipcius","DET",2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,25822
2023,"Corbin Carroll","ARI",17,79,70,20,13,4,1,2,16,5,7,0,15,0,0,2,1,6,0,0.285714285,25878
2023,"Michael Harris II","ATL",13,59,57,15,8,3,1,3,6,9,2,0,12,0,0,0,0,3,1,0.263157894,25931
2023,"Kerry Carpenter","DET",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25961
2023,"Riley Greene","DET",73,314,286,88,60,16,3,9,40,31,25,0,84,1,2,0,5,7,0,0.307692307,25976
2023,"Francisco Alvarez","NYM",15,69,63,13,6,2,0,5,11,11,6,0,15,0,0,0,3,0,0,0.206349206,26121
2023,"Dominic Fletcher","ARI",2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26149
2023,"Andrew Vaughn","CHW",17,76,70,16,9,2,0,5,10,10,5,0,15,1,0,0,3,0,0,0.228571428,26197
2023,"Adley Rutschman","BAL",108,490,419,119,79,24,0,16,56,56,68,5,80,0,3,0,10,0,1,0.284009546,26288
2023,"Gunnar Henderson","BAL",25,116,109,33,20,7,1,5,23,18,6,0,22,0,1,0,3,3,0,0.302752293,26289
2023,"Bryson Stott","PHI",1,5,4,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.5,26294
2023,"Michael Busch","LAD",2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26319
2023,"Spencer Steer","CIN",16,72,63,16,11,4,0,1,7,3,7,0,13,2,0,0,0,2,1,0.253968253,26323
2023,"Jonny DeLuca","LAD",2,2,2,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0.5,26365
2023,"JJ Bleday","OAK",12,49,43,8,5,1,0,2,5,6,5,0,11,0,1,0,0,2,0,0.186046511,26368
2023,"Josh Smith","TEX",13,27,20,3,2,0,0,1,2,3,3,0,6,3,0,1,0,0,0,0.15,26396
