Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2023,"Michael A. Taylor","MIN",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11489
2023,"Manny Machado","SDP",40,130,124,25,17,6,0,2,7,14,2,0,24,1,3,0,7,1,0,0.201612903,11493
2023,"Bryce Harper","PHI",80,260,208,65,35,19,0,11,47,34,45,5,53,4,3,0,6,7,1,0.3125,11579
2023,"Willson Contreras","STL",12,30,25,6,1,3,0,2,3,5,5,0,10,0,0,0,0,2,0,0.24,11609
2023,"Brandon Drury","LAA",41,133,123,28,17,6,0,5,11,25,7,0,40,2,1,0,4,0,0,0.227642276,11615
2023,"Elias Diaz","COL",12,24,20,8,6,2,0,0,4,2,4,0,5,0,0,0,0,0,0,0.4,11680
2023,"Nick Castellanos","PHI",36,121,116,23,15,2,0,6,8,15,3,0,36,1,1,0,4,3,0,0.198275862,11737
2023,"J.T. Realmuto","PHI",9,24,23,7,3,2,1,1,3,3,1,0,8,0,0,0,2,1,0,0.304347826,11739
2023,"Joc Pederson","SFG",21,74,63,15,11,1,1,2,11,10,10,1,18,1,0,0,3,0,0,0.238095238,11899
2023,"Jon Berti","MIA",2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12037
2023,"Max Kepler","MIN",14,49,45,14,6,5,0,3,5,6,4,0,11,0,0,0,1,0,0,0.311111111,12144
2023,"Austin Barnes","LAD",1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.333333333,12158
2023,"Xander Bogaerts","SDP",4,9,8,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,12161
2023,"Rougned Odor","SDP",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12282
2023,"Taylor Motter","STL",4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12399
2023,"C.J. Cron","LAA",6,24,21,4,4,0,0,0,4,3,3,0,4,0,0,0,2,0,0,0.19047619,12546
2023,"Eugenio Suarez","SEA",48,159,141,35,28,3,0,4,9,26,11,0,47,5,2,0,1,1,1,0.24822695,12552
2023,"Trevor Story","BOS",4,10,10,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0.1,12564
2023,"Brad Miller","TEX",2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,12775
2023,"George Springer","TOR",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12856
2023,"Anthony Rendon","LAA",2,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12861
2023,"Francisco Lindor","NYM",62,197,162,47,22,15,2,8,32,34,28,0,42,4,3,0,2,11,1,0.290123456,12916
2023,"Javier Baez","DET",29,113,108,28,22,4,1,1,8,19,1,0,20,2,1,0,2,2,0,0.259259259,12979
2023,"Jackie Bradley Jr.","KCR",2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12984
2023,"Teoscar Hernandez","SEA",12,35,31,3,3,0,0,0,2,1,1,0,13,3,0,0,2,0,0,0.096774193,13066
2023,"Josh Bell","MIA",24,76,68,13,8,1,0,4,11,6,7,0,20,0,0,0,0,0,0,0.19117647,13145
2023,"Jorge Polanco","MIN",9,33,31,8,5,1,0,2,2,7,2,0,8,0,0,0,0,0,0,0.258064516,13152
2023,"Max Muncy","LAD",14,56,51,13,4,3,0,6,11,16,5,0,11,0,0,0,0,0,0,0.25490196,13301
2023,"Ildemaro Vargas","WSN",1,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.25,13324
2023,"Jose Ramirez","CLE",104,344,295,94,58,20,4,12,52,45,43,9,32,1,5,0,5,12,3,0.318644067,13510
2023,"Jesse Winker","MIL",1,4,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,13590
2023,"Jeimer Candelario","2 Tms",52,164,147,36,15,13,0,8,23,22,12,0,40,4,0,0,6,3,0,0.244897959,13621
2023,"Chris Taylor","LAD",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13757
2023,"Travis Jankowski","TEX",2,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,13768
2023,"Rob Refsnyder","BOS",15,22,19,3,3,0,0,0,0,2,2,0,6,1,0,0,3,0,0,0.157894736,13770
2023,"Matt Duffy","KCR",3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,13836
2023,"Tyler Heineman","TOR",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13897
2023,"Eric Haase","DET",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14111
2023,"Joey Gallo","MIN",2,3,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,14128
2023,"Byron Buxton","MIN",35,104,89,17,11,3,1,2,16,4,13,0,34,1,1,0,1,3,0,0.191011235,14161
2023,"Carlos Correa","MIN",30,112,100,19,11,6,0,2,8,16,11,1,34,0,1,0,7,0,0,0.19,14162
2023,"Andrew Velazquez","LAA",4,5,5,1,0,0,0,1,2,1,0,0,2,0,0,0,0,1,0,0.2,14196
2023,"Jorge Soler","MIA",5,17,15,2,2,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0.133333333,14221
2023,"Mitch Haniger","SFG",9,25,21,2,2,0,0,0,1,1,3,0,7,0,1,0,1,0,0,0.095238095,14274
2023,"Matt Olson","ATL",3,10,8,4,2,1,0,1,4,1,1,0,0,1,0,0,0,0,0,0.5,14344
2023,"Raimel Tapia","BOS",2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5,14350
2023,"Joey Meneses","WSN",71,218,198,47,36,8,0,3,24,24,16,0,39,2,2,0,6,0,0,0.237373737,14366
2023,"Harold Ramirez","TBR",33,82,72,18,12,4,0,2,12,18,4,0,19,4,2,0,1,1,1,0.25,14387
2023,"Anthony Santander","BAL",109,390,361,90,51,21,1,17,46,58,23,0,88,4,2,0,5,4,0,0.249307479,14551
2023,"Manuel Margot","TBR",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14712
2023,"Brett Phillips","LAA",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14735
2023,"Kyle Farmer","MIN",2,5,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.25,14813
2023,"Mike Yastrzemski","SFG",9,22,21,6,2,2,1,1,5,3,1,0,7,0,0,0,1,0,1,0.285714285,14854
2023,"Tony Kemp","OAK",2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14894
2023,"Jonathan Davis","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15104
2023,"Ryan McMahon","COL",79,248,215,59,36,8,2,13,41,33,30,2,81,1,2,0,6,1,1,0.274418604,15112
2023,"Mitch Garver","TEX",2,9,8,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,15161
2023,"Jake Bauers","NYY",1,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15194
2023,"Brandon Dixon","SDP",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15214
2023,"Adam Frazier","BAL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15223
2023,"Mike Tauchman","CHC",2,5,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15274
2023,"Garrett Cooper","MIA",18,58,58,12,9,1,0,2,4,6,0,0,16,0,0,0,6,0,0,0.206896551,15279
2023,"Jeff McNeil","NYM",63,222,205,59,44,10,1,4,30,22,11,0,19,5,1,0,2,2,0,0.287804878,15362
2023,"Kris Bryant","COL",30,113,98,26,22,2,0,2,13,11,13,0,21,2,0,0,1,0,0,0.265306122,15429
2023,"Hunter Renfroe","2 Tms",5,14,12,1,1,0,0,0,2,0,2,0,3,0,0,0,2,0,0,0.083333333,15464
2023,"Mike Ford","SEA",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15585
2023,"Aaron Judge","NYY",2,8,8,2,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0.25,15640
2023,"Dominic Smith","WSN",9,32,28,6,4,1,0,1,3,4,3,0,6,0,1,0,0,0,1,0.214285714,15653
2023,"Billy McKinney","NYY",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15654
2023,"Rowdy Tellez","MIL",24,82,78,18,13,2,1,2,5,8,3,0,20,0,1,0,1,0,0,0.23076923,15679
2023,"Tyler O'Neill","STL",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15711
2023,"Tyler Wade","OAK",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15730
2023,"Yonathan Daza","COL",1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15794
2023,"Miguel Andujar","PIT",2,5,4,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.25,15878
2023,"Luis Torrens","SEA",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15905
2023,"Aledmys Diaz","OAK",10,33,30,5,4,1,0,0,2,3,3,0,9,0,0,0,1,0,0,0.166666666,15937
2023,"Willy Adames","MIL",58,200,182,38,22,8,0,8,20,24,11,0,43,2,3,0,4,0,1,0.208791208,15986
2023,"Cody Bellinger","CHC",6,10,10,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.1,15998
2023,"J.D. Davis","SFG",44,154,132,32,20,8,0,4,16,14,19,0,43,1,2,0,4,0,0,0.242424242,16219
2023,"Trea Turner","PHI",1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,16252
2023,"Nick Gordon","MIN",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16337
2023,"Pablo Reyes","BOS",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16357
2023,"Michael Conforto","SFG",13,28,22,7,4,1,0,2,4,4,6,0,5,0,0,0,0,1,0,0.318181818,16376
2023,"Jordan Luplow","MIN",2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16424
2023,"Thairo Estrada","SFG",11,35,30,7,4,2,0,1,4,4,2,0,4,2,1,0,1,3,0,0.233333333,16426
2023,"Ryan O'Hearn","BAL",4,16,16,8,6,1,0,1,3,4,0,0,3,0,0,0,0,0,0,0.5,16442
2023,"Kyle Schwarber","PHI",19,63,46,11,7,2,0,2,11,5,15,0,16,2,0,0,0,0,0,0.239130434,16478
2023,"Matt Chapman","TOR",2,6,5,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0.2,16505
2023,"Isiah Kiner-Falefa","NYY",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16512
2023,"Ozzie Albies","ATL",4,10,9,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.111111111,16556
2023,"Connor Joe","PIT",22,57,53,11,6,3,1,1,4,4,2,0,15,1,1,0,1,1,1,0.207547169,16572
2023,"Greg Allen","NYY",2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,16623
2023,"Gleyber Torres","NYY",54,207,182,52,34,12,0,6,22,18,23,0,32,1,1,0,8,5,0,0.285714285,16997
2023,"Alex Verdugo","BOS",5,17,16,6,2,3,0,1,4,3,1,0,1,0,0,0,0,0,0,0.375,17027
2023,"Ramon Laureano","2 Tms",10,29,24,3,2,1,0,0,4,2,3,0,8,2,0,0,1,2,0,0.125,17128
2023,"Yoan Moncada","CHW",2,7,6,1,1,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0.166666666,17232
2023,"Michael Chavis","WSN",3,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,17321
2023,"Willi Castro","MIN",2,6,5,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.2,17338
2023,"Rafael Devers","BOS",13,36,26,4,3,1,0,0,5,3,10,2,7,0,0,0,0,1,0,0.153846153,17350
2023,"Jose Siri","TBR",2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17452
2023,"Eloy Jimenez","CHW",12,44,39,6,3,0,0,3,5,6,5,1,10,0,0,0,0,0,0,0.153846153,17484
2023,"Taylor Ward","LAA",5,16,14,4,2,1,0,1,5,2,1,0,5,1,0,0,0,0,0,0.285714285,17548
2023,"Alex Bregman","HOU",7,18,18,2,2,0,0,0,1,1,0,0,7,0,0,0,1,0,0,0.111111111,17678
2023,"Kevin Newman","CIN",1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17696
2023,"Matt Beaty","2 Tms",3,5,5,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.2,17710
2023,"Josh Lester","BAL",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17737
2023,"DJ Stewart","NYM",3,8,8,3,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0.375,17766
2023,"Willie Calhoun","NYY",5,20,19,6,3,2,0,1,4,3,1,0,2,0,0,0,0,0,0,0.315789473,17838
2023,"Tyler Nevin","DET",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17893
2023,"Andrew Benintendi","CHW",7,28,27,9,8,1,0,0,6,1,1,0,2,0,0,0,0,2,0,0.333333333,17901
2023,"Brendan Rodgers","COL",4,13,12,2,2,0,0,0,1,1,1,0,5,0,0,0,1,0,0,0.166666666,17907
2023,"Ian Happ","CHC",123,400,327,83,48,23,1,11,42,51,65,1,85,3,5,0,2,9,0,0.253822629,17919
2023,"Cedric Mullins","BAL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17929
2023,"Andrew Stevenson","MIN",2,3,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5,17932
2023,"Ty France","SEA",42,158,138,35,24,8,0,3,21,11,9,0,29,11,0,0,5,0,0,0.253623188,17982
2023,"Tyler Stephenson","CIN",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17988
2023,"Harrison Bader","NYY",2,8,8,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0.125,18030
2023,"Mark Mathias","PIT",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18032
2023,"Dylan Moore","SEA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18042
2023,"Sam Haggerty","SEA",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18054
2023,"Kyle Garlick","MIN",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18063
2023,"Garrett Stubbs","PHI",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18067
2023,"Nathan Lukes","TOR",1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,18123
2023,"LaMonte Wade Jr.","SFG",7,11,9,3,3,0,0,0,1,0,2,1,1,0,0,0,1,0,0,0.333333333,18126
2023,"Seth Brown","OAK",26,78,73,13,10,2,0,1,6,7,5,0,21,0,0,0,3,1,1,0.178082191,18171
2023,"Brian Anderson","MIL",2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18289
2023,"Dansby Swanson","CHC",1,4,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.25,18314
2023,"Edwin Rios","CHC",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18316
2023,"Josh Sborz","TEX",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18323
2023,"Kyle Tucker","HOU",51,166,138,41,23,11,1,6,29,28,20,4,23,1,5,0,3,7,2,0.297101449,18345
2023,"Austin Riley","ATL",147,538,484,135,81,25,3,26,91,66,39,2,131,9,6,0,12,3,1,0.278925619,18360
2023,"Ryan Mountcastle","BAL",30,78,75,13,6,4,0,3,11,10,2,0,17,0,1,0,4,1,0,0.173333333,18373
2023,"Juan Yepez","STL",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18400
2023,"Trent Grisham","SDP",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18564
2023,"Luis Arraez","MIA",38,120,106,41,29,8,2,2,14,16,12,5,2,1,1,0,6,2,1,0.386792452,18568
2023,"Ke'Bryan Hayes","PIT",26,85,80,21,13,6,0,2,9,9,4,0,17,0,1,0,1,1,0,0.2625,18577
2023,"Ramon Urias","BAL",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18795
2023,"Andy Ibanez","DET",13,29,29,9,5,2,0,2,4,5,0,0,5,0,0,0,1,0,0,0.310344827,18819
2023,"Jose Azocar","SDP",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18821
2023,"Josh Naylor","CLE",24,64,56,17,13,3,0,1,7,11,6,2,9,0,2,0,3,0,2,0.303571428,18839
2023,"Brandon Lowe","TBR",21,78,68,17,12,2,0,3,10,13,9,0,24,0,1,0,0,3,0,0.25,18882
2023,"Will Smith","LAD",115,394,333,90,62,13,2,13,55,55,40,0,65,13,8,0,5,0,0,0.27027027,19197
2023,"Yuli Gurriel","MIA",10,20,19,7,4,3,0,0,2,0,1,0,1,0,0,0,1,0,0,0.368421052,19198
2023,"Taylor Kohlwey","SDP",2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,19212
2023,"Lourdes Gurriel Jr.","ARI",37,91,86,25,11,7,1,6,15,18,3,0,19,1,1,0,2,1,0,0.290697674,19238
2023,"Pete Alonso","NYM",23,61,53,8,2,4,0,2,5,11,5,0,12,2,1,0,3,0,0,0.150943396,19251
2023,"Cavan Biggio","TOR",6,11,8,2,1,0,0,1,6,1,3,0,3,0,0,0,0,0,0,0.25,19252
2023,"Jake Fraley","CIN",22,76,64,18,15,2,0,1,3,12,11,0,17,1,0,0,1,4,2,0.28125,19260
2023,"Garrett Hampson","MIA",4,4,4,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.5,19262
2023,"Adolis Garcia","TEX",2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19287
2023,"Randy Arozarena","TBR",61,245,206,56,36,10,2,8,33,33,33,0,53,5,1,0,6,7,6,0.27184466,19290
2023,"Nick Senzel","CIN",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19293
2023,"Matt Thaiss","LAA",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19318
2023,"Bryan Reynolds","PIT",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19326
2023,"Nicky Lopez","KCR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19339
2023,"Sean Murphy","ATL",5,20,19,6,5,0,0,1,3,4,1,0,5,0,0,0,1,0,0,0.315789473,19352
2023,"Luke Raley","TBR",22,76,67,18,9,4,1,4,13,9,5,0,20,4,0,0,1,2,0,0.268656716,19354
2023,"Austin Hays","BAL",3,10,9,1,1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0.111111111,19363
2023,"Kyle Lewis","ARI",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19508
2023,"TJ Friedl","CIN",3,6,5,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.2,19522
2023,"Yordan Alvarez","HOU",88,284,233,67,34,10,0,23,50,55,42,4,54,9,0,0,5,0,0,0.287553648,19556
2023,"Zack Short","DET",1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19562
2023,"Nathaniel Lowe","TEX",138,470,400,112,71,28,2,11,65,56,65,1,103,3,2,0,14,1,0,0.28,19566
2023,"Chas McCormick","HOU",1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,19599
2023,"Bryan De La Cruz","MIA",41,150,138,31,18,8,0,5,13,22,10,0,34,0,2,0,4,0,0,0.224637681,19600
2023,"Keibert Ruiz","WSN",24,88,83,21,17,3,0,1,8,5,5,1,12,0,0,0,4,0,0,0.253012048,19610
2023,"Vladimir Guerrero Jr.","TOR",107,385,345,90,54,21,0,15,41,61,34,1,55,4,2,0,12,1,1,0.260869565,19611
2023,"Bo Bichette","TOR",7,22,20,6,3,2,1,0,2,2,2,0,4,0,0,0,0,0,0,0.3,19612
2023,"Brent Rooker","OAK",60,198,176,46,27,10,0,9,20,26,17,1,66,4,1,0,2,0,0,0.261363636,19627
2023,"Edward Olivares","KCR",5,7,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19698
2023,"Fernando Tatis Jr.","SDP",6,27,27,6,4,1,1,0,3,4,0,0,5,0,0,0,2,0,0,0.222222222,19709
2023,"Shohei Ohtani","LAA",57,189,167,41,20,6,2,13,25,30,19,3,48,1,1,0,3,3,1,0.245508982,19755
2023,"Dairon Blanco","KCR",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19779
2023,"Joshua Palacios","PIT",3,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,19818
2023,"Cody Thomas","OAK",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19828
2023,"Luis Rengifo","LAA",3,10,10,4,3,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0.4,19858
2023,"Adam Haseley","CHW",1,2,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,19878
2023,"Emmanuel Rivera","ARI",4,7,5,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0.2,19890
2023,"Pavin Smith","ARI",5,20,19,6,3,3,0,0,3,5,1,0,4,0,0,0,1,0,0,0.315789473,19892
2023,"Connor Wong","BOS",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19896
