,playerId,BattingOrder_vL,PA
0,2136,2,1
1,2967,2,10
2,3473,2,1
3,4949,2,7
4,5235,2,75
5,5254,2,43
6,5361,2,218
7,5417,2,14
8,5760,2,1
9,5827,2,70
10,5933,2,4
11,6153,2,5
12,7304,2,19
13,7859,2,4
14,8623,2,38
15,9218,2,137
16,9241,2,61
17,9368,2,1
18,9847,2,21
19,9929,2,4
20,10155,2,62
21,10199,2,0
22,10243,2,10
23,10264,2,13
24,10472,2,1
25,10642,2,10
26,10815,2,37
27,11265,2,1
28,11281,2,7
29,11342,2,1
30,11445,2,9
31,11477,2,2
32,11493,2,33
33,11609,2,1
34,11615,2,5
35,11737,2,23
36,11899,2,10
37,12005,2,1
38,12144,2,3
39,12147,2,1
40,12155,2,2
41,12325,2,1
42,12434,2,3
43,12552,2,13
44,12856,2,11
45,12859,2,1
46,12916,2,70
47,12979,2,29
48,13145,2,22
49,13152,2,51
50,13510,2,75
51,13590,2,5
52,13613,2,50
53,13621,2,21
54,13624,2,166
55,13723,2,1
56,13757,2,1
57,13768,2,10
58,13770,2,8
59,13854,2,1
60,14111,2,2
61,14161,2,2
62,14162,2,46
63,14221,2,97
64,14344,2,83
65,14350,2,1
66,14366,2,22
67,14387,2,13
68,14551,2,12
69,14735,2,1
70,14773,2,1
71,14811,2,5
72,14813,2,10
73,14854,2,1
74,15112,2,8
75,15117,2,1
76,15124,2,3
77,15161,2,1
78,15172,2,34
79,15279,2,23
80,15362,2,3
81,15429,2,36
82,15464,2,1
83,15518,2,115
84,15640,2,74
85,15653,2,2
86,15711,2,15
87,15794,2,3
88,15937,2,16
89,15983,2,2
90,15986,2,38
91,16153,2,4
92,16219,2,9
93,16252,2,145
94,16357,2,2
95,16375,2,1
96,16376,2,8
97,16424,2,4
98,16426,2,86
99,16434,2,1
100,16451,2,4
101,16478,2,16
102,16530,2,5
103,16556,2,57
104,16572,2,4
105,16939,2,73
106,16997,2,36
107,17022,2,4
108,17027,2,22
109,17128,2,10
110,17232,2,16
111,17326,2,3
112,17338,2,5
113,17350,2,70
114,17484,2,4
115,17548,2,2
116,17620,2,6
117,17678,2,117
118,17893,2,2
119,17901,2,50
120,17907,2,12
121,17982,2,62
122,17988,2,1
123,17992,2,3
124,18036,2,4
125,18063,2,1
126,18171,2,2
127,18314,2,92
128,18345,2,4
129,18360,2,3
130,18373,2,49
131,18400,2,1
132,18568,2,12
133,18577,2,1
134,18795,2,3
135,18819,2,41
136,18821,2,1
137,18882,2,16
138,18900,2,1
139,19238,2,4
140,19252,2,2
141,19260,2,1
142,19262,2,1
143,19273,2,4
144,19290,2,35
145,19293,2,46
146,19296,2,7
147,19326,2,202
148,19354,2,2
149,19363,2,3
150,19392,2,6
151,19455,2,4
152,19470,2,9
153,19508,2,16
154,19522,2,29
155,19600,2,5
156,19611,2,5
157,19612,2,94
158,19627,2,24
159,19683,2,1
160,19698,2,29
161,19709,2,82
162,19734,2,13
163,19755,2,94
164,19788,2,4
165,19858,2,8
166,19890,2,43
167,19892,2,1
168,19896,2,1
169,19913,2,2
170,19950,2,21
171,19953,2,1
172,19983,2,1
173,19997,2,1
174,20036,2,1
175,20043,2,14
176,20123,2,53
177,20126,2,8
178,20242,2,1
179,20311,2,5
180,20321,2,5
181,20325,2,5
182,20352,2,2
183,20391,2,79
184,20437,2,3
185,20454,2,1
186,20503,2,122
187,20529,2,6
188,20805,2,1
189,21454,2,5
190,21479,2,52
191,21558,2,7
192,21618,2,37
193,21622,2,4
194,21635,2,1
195,21636,2,64
196,21707,2,3
197,21746,2,1
198,21897,2,3
199,21987,2,1
200,22117,2,1
201,22184,2,4
202,22197,2,7
203,22261,2,2
204,22275,2,9
205,22505,2,10
206,22514,2,1
207,22532,2,4
208,22563,2,10
209,22650,2,29
210,22664,2,1
211,22715,2,1
212,22799,2,3
213,22823,2,4
214,22871,2,2
215,23312,2,29
216,23565,2,14
217,23667,2,87
218,23690,2,2
219,23697,2,93
220,23698,2,32
221,23733,2,7
222,23772,2,2
223,23818,2,1
224,23985,2,1
225,24064,2,91
226,24655,2,13
227,24703,2,4
228,24770,2,1
229,25505,2,1
230,25764,2,86
231,25805,2,2
232,25807,2,3
233,25813,2,2
234,25822,2,1
235,25878,2,55
236,25931,2,15
237,25976,2,47
238,26121,2,26
239,26197,2,28
240,26288,2,129
241,26289,2,19
242,26319,2,1
243,26323,2,39
244,26368,2,13
245,26396,2,7
246,26438,2,1
247,26467,2,15
248,26477,2,1
249,26668,2,2
250,27465,2,47
251,27475,2,5
252,27478,2,1
253,27506,2,18
254,27534,2,9
255,27577,2,1
256,27615,2,3
257,27676,2,19
258,27690,2,4
259,28163,2,1
260,29695,2,79
261,29766,2,61
262,29976,2,6
263,30116,2,43
264,31347,2,18
265,31490,2,2
266,31837,2,31
267,33189,2,2
